"guest_request_id","kind","deadline_days","service_bom","service_kg","service_market_value","facility_requirement_count","success_effects","failure_effects","final_value_source","static_status"
"guest-request:allergen-banquet","0","4","food:lavish-vegan×8","7.2","200","1","9:guest-service×267/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:bodyguard-kit","6","5","tool:field-repair-kit×6","15","648","1","9:guest-service×864/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:coronation-feast","0","5","food:lavish-meat×4","4","108","1","9:guest-service×144/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:disease-sample","5","6","sample:antigen:cave-flu×3","2.7","60","1","9:guest-service×80/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:emergency-surgery","1","2","medicine:advanced×3","4.5","705","1","9:guest-service×940/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:flood-refuge","4","4","food:preserved-ration×20","10","300","1","9:guest-service×400/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:memorial-performance","3","5","craft:candle×10","2","160","1","9:guest-service×214/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:militia-arms","6","4","ammo:paper-cartridge×30","9","330","1","9:guest-service×440/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:monster-circus","3","6","—","0","0","1","9:guest-service×267/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:persecuted-family","4","3","resource:clean-water×12","6","12","1","9:guest-service×16/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:plague-screening","1","3","medicine:antiseptic×6","1.68","90","1","9:guest-service×120/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:precision-barter","2","7","component:precision-parts×4","8.6","1160","1","9:guest-service×1547/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:sealed-archive","5","8","component:engineering-drawing×2","1.8","44","1","9:guest-service×59/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
"guest-request:winter-fuel-auction","2","5","material:charcoal×12","5.4","84","1","9:guest-service×112/0d|6:requesting-faction×4/0d","7:requesting-faction×5/0d","serialized GuestRequestDefinitionSO asset + item-numeric-ledger.csv","locked"
