target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,FactionArcDefinitionSO,faction-arc:beastkin,FactionArcDefinitionSO|faction-arc:beastkin,references,faction:dungeon:beastkin,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset; DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_beastkin.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,FactionArcDefinitionSO,faction-arc:beastkin,FactionArcDefinitionSO|faction-arc:beastkin,references,faction:dungeon:beastkin,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset; DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_beastkin.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset,FactionArcDefinitionSO,faction-arc:demon,FactionArcDefinitionSO|faction-arc:demon,references,faction:dungeon:demon,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset; DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_demon.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,FactionArcDefinitionSO,faction-arc:demon,FactionArcDefinitionSO|faction-arc:demon,references,faction:dungeon:demon,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/Dungeons/Faction_Demon_AshContractCourt.asset; DungeonFactionDefinitionSO|faction:dungeon:demon|Assets/Resources/SO/Factions/faction_dungeon_demon.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_demon.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset,FactionArcDefinitionSO,faction-arc:golem,FactionArcDefinitionSO|faction-arc:golem,references,faction:dungeon:golem,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset; DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/faction_dungeon_golem.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_golem.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/faction_dungeon_golem.asset,FactionArcDefinitionSO,faction-arc:golem,FactionArcDefinitionSO|faction-arc:golem,references,faction:dungeon:golem,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/Dungeons/Faction_Golem_StoneveinFoundry.asset; DungeonFactionDefinitionSO|faction:dungeon:golem|Assets/Resources/SO/Factions/faction_dungeon_golem.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_golem.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:harpy|Assets/Resources/SO/Factions/Dungeons/Faction_Harpy_StormNest.asset,FactionArcDefinitionSO,faction-arc:harpy,FactionArcDefinitionSO|faction-arc:harpy,references,faction:dungeon:harpy,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:harpy|Assets/Resources/SO/Factions/Dungeons/Faction_Harpy_StormNest.asset; DungeonFactionDefinitionSO|faction:dungeon:harpy|Assets/Resources/SO/Factions/faction_dungeon_harpy.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_harpy.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:harpy|Assets/Resources/SO/Factions/faction_dungeon_harpy.asset,FactionArcDefinitionSO,faction-arc:harpy,FactionArcDefinitionSO|faction-arc:harpy,references,faction:dungeon:harpy,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:harpy|Assets/Resources/SO/Factions/Dungeons/Faction_Harpy_StormNest.asset; DungeonFactionDefinitionSO|faction:dungeon:harpy|Assets/Resources/SO/Factions/faction_dungeon_harpy.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_harpy.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:kobold|Assets/Resources/SO/Factions/Dungeons/Faction_Kobold_DeepGearWarren.asset,FactionArcDefinitionSO,faction-arc:kobold,FactionArcDefinitionSO|faction-arc:kobold,references,faction:dungeon:kobold,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:kobold|Assets/Resources/SO/Factions/Dungeons/Faction_Kobold_DeepGearWarren.asset; DungeonFactionDefinitionSO|faction:dungeon:kobold|Assets/Resources/SO/Factions/faction_dungeon_kobold.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_kobold.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:kobold|Assets/Resources/SO/Factions/faction_dungeon_kobold.asset,FactionArcDefinitionSO,faction-arc:kobold,FactionArcDefinitionSO|faction-arc:kobold,references,faction:dungeon:kobold,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:kobold|Assets/Resources/SO/Factions/Dungeons/Faction_Kobold_DeepGearWarren.asset; DungeonFactionDefinitionSO|faction:dungeon:kobold|Assets/Resources/SO/Factions/faction_dungeon_kobold.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_kobold.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:myconid|Assets/Resources/SO/Factions/Dungeons/Faction_Myconid_MycelialGrove.asset,FactionArcDefinitionSO,faction-arc:myconid,FactionArcDefinitionSO|faction-arc:myconid,references,faction:dungeon:myconid,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:myconid|Assets/Resources/SO/Factions/Dungeons/Faction_Myconid_MycelialGrove.asset; DungeonFactionDefinitionSO|faction:dungeon:myconid|Assets/Resources/SO/Factions/faction_dungeon_myconid.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_myconid.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:myconid|Assets/Resources/SO/Factions/faction_dungeon_myconid.asset,FactionArcDefinitionSO,faction-arc:myconid,FactionArcDefinitionSO|faction-arc:myconid,references,faction:dungeon:myconid,,,factionId,faction Id,faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:myconid|Assets/Resources/SO/Factions/Dungeons/Faction_Myconid_MycelialGrove.asset; DungeonFactionDefinitionSO|faction:dungeon:myconid|Assets/Resources/SO/Factions/faction_dungeon_myconid.asset,Assets/Resources/SO/V20/Factions/Arcs/arc_myconid.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset,FactionChapterDefinitionSO,faction-chapter:beastkin:1,FactionChapterDefinitionSO|faction-chapter:beastkin:1,changes-faction-grievance,faction:dungeon:beastkin,4,0,choices.2.effects.0.targetId,FactionGrievance (세력 원한),faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset; DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,Assets/Resources/SO/V20/Factions/Chapters/chapter_beastkin_1.asset
DungeonFactionDefinitionSO,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,FactionChapterDefinitionSO,faction-chapter:beastkin:1,FactionChapterDefinitionSO|faction-chapter:beastkin:1,changes-faction-grievance,faction:dungeon:beastkin,4,0,choices.2.effects.0.targetId,FactionGrievance (세력 원한),faction-content,resolved-content,DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/Dungeons/Faction_Beastkin_RedPawPost.asset; DungeonFactionDefinitionSO|faction:dungeon:beastkin|Assets/Resources/SO/Factions/faction_dungeon_beastkin.asset,Assets/Resources/SO/V20/Factions/Chapters/chapter_beastkin_1.asset
