target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:slime,CharacterSpeciesSO,characterspecies:1,CharacterSpeciesSO|characterspecies:1,references,life-history:slime,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:slime,Assets/Resources/SO/Character/Species/Species_Slime.asset
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:adventurer,CharacterSpeciesSO,characterspecies:10,CharacterSpeciesSO|characterspecies:10,references,life-history:adventurer,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:adventurer,Assets/Resources/SO/Character/Species/Species_Adventurer.asset
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:orc,CharacterSpeciesSO,characterspecies:2,CharacterSpeciesSO|characterspecies:2,references,life-history:orc,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:orc,Assets/Resources/SO/Character/Species/Species_Orc.asset
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:vampire,CharacterSpeciesSO,characterspecies:3,CharacterSpeciesSO|characterspecies:3,references,life-history:vampire,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:vampire,Assets/Resources/SO/Character/Species/Species_Vampire.asset
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:beastkin,CharacterSpeciesSO,characterspecies:4,CharacterSpeciesSO|characterspecies:4,references,life-history:beastkin,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:beastkin,Assets/Resources/SO/Character/Species/Species_Beastkin.asset
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:demon,CharacterSpeciesSO,characterspecies:5,CharacterSpeciesSO|characterspecies:5,references,life-history:demon,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:demon,Assets/Resources/SO/Character/Species/Species_Demon.asset
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:kobold,CharacterSpeciesSO,characterspecies:6,CharacterSpeciesSO|characterspecies:6,references,life-history:kobold,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:kobold,Assets/Resources/SO/Character/Species/Species_Kobold.asset
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:myconid,CharacterSpeciesSO,characterspecies:7,CharacterSpeciesSO|characterspecies:7,references,life-history:myconid,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:myconid,Assets/Resources/SO/Character/Species/Species_Myconid.asset
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:harpy,CharacterSpeciesSO,characterspecies:8,CharacterSpeciesSO|characterspecies:8,references,life-history:harpy,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:harpy,Assets/Resources/SO/Character/Species/Species_Harpy.asset
SpeciesLifeHistorySO,SpeciesLifeHistorySO|life-history:golem,CharacterSpeciesSO,characterspecies:9,CharacterSpeciesSO|characterspecies:9,references,life-history:golem,,,lifeHistory,Unity asset reference,content-reference,resolved-content,SpeciesLifeHistorySO|life-history:golem,Assets/Resources/SO/Character/Species/Species_Golem.asset
