target_type,target_record_key,source_type,source_id,source_record_key,kind,target_id,amount,duration,field_path,semantic_label,target_category,resolution_status,target_record_keys,source_path
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:2,CharacterSO,character-archetype:0,CharacterSO|character-archetype:0,references,characterspecies:2,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:2,Assets/Scripts/Services/Character/SO/TestCharacter.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:1,CharacterSO,character-archetype:1,CharacterSO|character-archetype:1,references,characterspecies:1,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:1,Assets/Resources/SO/Character/New Character SO.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:1,CharacterSO,character-archetype:1001,CharacterSO|character-archetype:1001,references,characterspecies:1,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:1,Assets/Resources/SO/Character/Owners/Owner_Slime.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:2,CharacterSO,character-archetype:1002,CharacterSO|character-archetype:1002,references,characterspecies:2,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:2,Assets/Resources/SO/Character/Owners/Owner_Orc.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:3,CharacterSO,character-archetype:1003,CharacterSO|character-archetype:1003,references,characterspecies:3,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:3,Assets/Resources/SO/Character/Owners/Owner_Vampire.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:1,CharacterSO,character-archetype:1101,CharacterSO|character-archetype:1101,references,characterspecies:1,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:1,Assets/Resources/SO/Character/Staff/Staff_Generic.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:2,CharacterSO,character-archetype:2,CharacterSO|character-archetype:2,references,characterspecies:2,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:2,Assets/Resources/SO/Character/Customer_Orc.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:10,CharacterSO,character-archetype:2001,CharacterSO|character-archetype:2001,references,characterspecies:10,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:10,Assets/Resources/SO/Character/Intruders/Intruder_Breakthrough.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:3,CharacterSO,character-archetype:3,CharacterSO|character-archetype:3,references,characterspecies:3,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:3,Assets/Resources/SO/Character/Customer_Vampire.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:4,CharacterSO,character-archetype:9004,CharacterSO|character-archetype:9004,references,characterspecies:4,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:4,Assets/Resources/SO/Character/ExpandedSpecies/Customer_Beastkin.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:5,CharacterSO,character-archetype:9005,CharacterSO|character-archetype:9005,references,characterspecies:5,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:5,Assets/Resources/SO/Character/ExpandedSpecies/Customer_Demon.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:6,CharacterSO,character-archetype:9006,CharacterSO|character-archetype:9006,references,characterspecies:6,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:6,Assets/Resources/SO/Character/ExpandedSpecies/Customer_Kobold.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:7,CharacterSO,character-archetype:9007,CharacterSO|character-archetype:9007,references,characterspecies:7,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:7,Assets/Resources/SO/Character/ExpandedSpecies/Customer_Myconid.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:8,CharacterSO,character-archetype:9008,CharacterSO|character-archetype:9008,references,characterspecies:8,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:8,Assets/Resources/SO/Character/ExpandedSpecies/Customer_Harpy.asset
CharacterSpeciesSO,CharacterSpeciesSO|characterspecies:9,CharacterSO,character-archetype:9009,CharacterSO|character-archetype:9009,references,characterspecies:9,,,species,Unity asset reference,content-reference,resolved-content,CharacterSpeciesSO|characterspecies:9,Assets/Resources/SO/Character/ExpandedSpecies/Customer_Golem.asset
