source_path,code_system,layer,domain,scope,namespace,declared_symbol_count,declared_symbols,symbol_kinds,architectural_roles,optimization_techniques,architecture_system_ids
Assets/Scripts/Services/Captivity/CaptivityAbilityUnityAdapters.cs,services:captivity,Services,Captivity,runtime,,5,CaptivityAbilityAdapterFactory; CaptivityAbilityUnityPort; CaptiveEscapeAbilityUnityPort; CaptiveEscortAbilityUnityPort; WildlifeCaptureTransportAbilityUnityPort,class,runtime-support,,
Assets/Scripts/Services/Captivity/CaptivityActorRuntimeLookup.cs,services:captivity,Services,Captivity,runtime,,1,CaptivityActorRuntimeLookup,class,runtime-support,,
Assets/Scripts/Services/Captivity/CaptivityCareLaborInputOwnerRuntime.cs,services:captivity,Services,Captivity,runtime,,7,CaptivityCareLaborInputKind; CaptivityCareLaborInputOwnerDescriptor; CaptivityCareLaborInputOwnerProjection; CaptivityCareLaborInputOwnerAuthority; ICaptivityCareLaborInputOwnerRuntime; CaptivityCareLaborInputOwnerRuntime; CaptivityCareLaborInputOwnerRestoreParticipant,class; enum; interface,persistence; read-projection; state-authority-or-registry,dictionary-index; transaction-idempotency,
Assets/Scripts/Services/Captivity/CaptivityEscapeRuntime.cs,services:captivity,Services,Captivity,runtime,,2,CaptivityEscapeRuntime; PendingInvasionEscape,class; struct,runtime-support,dictionary-index,
Assets/Scripts/Services/Captivity/CaptivityEscortRuntime.cs,services:captivity,Services,Captivity,runtime,,2,CaptivityEscortRuntime; CaptivityDurableToolRuntime,class,runtime-support,dictionary-index,
Assets/Scripts/Services/Captivity/CaptivityInteractionMaterialLifecycleRuntime.cs,services:captivity,Services,Captivity,runtime,,3,ICaptivityInteractionMaterialRestoreAuthority; CaptivityInteractionMaterialLifecycleRuntime; CaptivityInteractionMaterialRestoreParticipant,class; interface,persistence; state-authority-or-registry,revision-bound-cache,
Assets/Scripts/Services/Captivity/CaptivityInteractionMaterialRuntime.cs,services:captivity,Services,Captivity,runtime,,7,CaptivityInteractionMaterialMassDefinition; ICaptivityInteractionMaterialMassCatalog; CaptivityInteractionMaterialMassCatalog; CaptivityInteractionMaterialProjection; CaptivityInteractionMaterialAuthority; ICaptivityInteractionMaterialRuntime; CaptivityInteractionMaterialRuntime,class; interface; struct,read-projection; state-authority-or-registry,dictionary-index; revision-bound-cache; transaction-idempotency,
Assets/Scripts/Services/Captivity/CaptivityInteractionRuntime.cs,services:captivity,Services,Captivity,runtime,,1,CaptivityInteractionRuntime,class,runtime-support,,
Assets/Scripts/Services/Captivity/CaptivityModels.cs,services:captivity,Services,Captivity,runtime,,8,ICaptivityRuntime; ICaptivityRestoreStateQuery; ICaptiveLaborQuery; ICaptivityWorkReadinessQuery; ICaptivityCommandService; ICaptivityEscapeRuntime; IMinionSettlementCommand; ICaptivityEscortRuntime,interface,mutation-boundary-or-orchestration; persistence; read-projection; state-authority-or-registry,,
Assets/Scripts/Services/Captivity/CaptivityRetaliationEffectsAdapter.cs,services:captivity,Services,Captivity,runtime,,1,CaptivityRetaliationEffectsAdapter,class,runtime-support,,
